Tweet,Stock_value,Stock_actual,Time_tweet
"[['the', 'worry', 'however', 'is', 'that', 'passive', 'investing', 'effectively', 'passes', 'the', 'proverbial', 'buck', 'really', 'good', 'article', 'by']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['congratulations', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['lol']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['thanks', 'man']]",,,"[16, 53, 47]"
"[['no', 'i', 'was', 'not', 'being', 'funny']]",,,"[16, 53, 20]"
[['accepted']],2594.53,2594.53,"[8, 7, 10]"
"[['on', 'its', 'own', 'a', 'flattening', 'yield', 'curve', 'is', 'not', 'an', 'imminent', 'threat', 'to', 'us', 'equities', 'bullshi']]",2594.53,2594.53,"[7, 57, 49]"
"[['i', 'don', 't', 'know', 'who', 'they', 'are', 'sorry']]",2582.14,2582.14,"[6, 59, 55]"
"[['us', 'rigcount', 'is', 'this', 'week', 'permit', 'count', 'is', 'rigs', 'wait', 'to', 'spud', 'amp', 'rigs', 'moved']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['icymi', 'us', 'rigcount', 'is', 'this', 'week', 'permit', 'count', 'is', 'rigs', 'wait', 'to', 'spud', 'amp', 'rigs', 'moved']]",,,"[16, 45, 11]"
"[['have', 'a', 'wonderful', 'thanksgiving', 'amp', 'a', 'joyous', 'time', 'with', 'family', 'amp', 'friends']]",,,"[17, 30, 30]"
"[['oil', 'producers', 'went', 'bankrupt', 'in', 'and', 'that', 'is', 'an', 'improvement', 'from', 'last', 'year', 'see', 'details']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['it', 'is', 'a', 'very', 'solid', 'recovery', 'at', 'this', 'point', 'we', 're', 'adding', 'jobs', 'back', 'amp', 'steadily', 'counting', 'oilfieldrecovery']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['us', 'rigcount', 'is', 'this', 'week', 'permit', 'count', 'is', 'rigs', 'wait', 'to', 'spud', 'amp', 'rigs', 'moved']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['icymi', 'us', 'rigcount', 'is', 'this', 'week', 'permit', 'count', 'is', 'rigs', 'wait', 'to', 'spud', 'amp', 'rigs', 'moved']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['let', 's', 'make', 'a', 'deal', 'exclamationpoint', 'does', 'it', 'make', 'sense', 'to', 'sit', 'down', 'with', 'our', 'colleagues', 'in', 'canada', 'amp', 'mexico', 'to', 'renegotiate', 'a', 'new', 'nort']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['plan', 'and', 'budget', 'with', 'added', 'confidence', 'with', 'the', 'uslandrigdemandforecast']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'proactive', 'market', 'timing', 'pmt', 'issue', 'is', 'almost', 'done', 'it', 'is', 'in', 'final', 'proofing']]",,,"[16, 2, 50]"
"[['rt', 'good', 'read', 'from', 'nov', 'nd', 'still', 'on', 'radar', 'metals', 'sector', 'at', 'important', 'juncture', 'blog', 'by']]",,,"[16, 0, 40]"
"[['rt', 'pockets', 'of', 'forced', 'selling', 'highlight', 'risks', 'for', 'investors', 'spy', 'tlt', 'gld', 'jnk', 'vxx', 'vix']]",,,"[15, 59, 46]"
"[['important', 'recap']]",,,"[15, 54, 21]"
"[['rt', 'thanksgiving', 'is', 'a', 'time', 'to', 'give', 'back', 'and', 'this', 'year', 'capital', 'has', 'been', 'proud', 'to', 'support']]",,,"[15, 50, 39]"
"[['great', 'chart']]",,,"[15, 50, 3]"
"[['rt', 'total', 'sells', 'two', 'norwegian', 'oilfields', 'to', 'statoil', 'for', 'billion']]",,,"[15, 48, 16]"
"[['happy', 'thanksgiving', 'everyone', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'u', 's', 'oil', 'companies', 'are', 'the', 'potential', 'winners', 'if', 'saudi', 'oil', 'supply', 'disrupted', 'says', 'our', 'sr', 'economist', 'h']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'glasses', 'hacks', 'every', 'four', 'eyes', 'needs', 'to', 'know']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'iyt', 'transports', 'showing', 'some', 'strength', 'based', 'above', 'ma', 'and', 'channel', 'support', 'last', 'week']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'join', 'schwabbie', 'for', 'a', 'givingtuesday', 'twitter', 'chat', 'on', 'pm', 'est', 'with', 'host']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'the', 'market', 's', 'current', 'advance', 'is', 'correcting', 'most', 'of', 'the', 'negative', 'divergences', 'that', 'materialized', 'over', 'the', 'past', 'couple', 'of', 'w']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'volvo', 'and', 'uber', 'are', 'teaming', 'up', 'to', 'develop', 'autonomous', 'cars', 'it', 's', 'a', 'better', 'partnership', 'for', 'one', 'of', 'them', 'ht']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'ahead', 'of', 'next', 'weeks', 'important', 'opec', 'meeting', 'oil', 'has', 'found', 'support', 'from', 'stocks', 'draw', 'and', 'pipeline', 'disruption', 'oott', 'eiar']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'want', 'a', 'career', 'in', 'cyber', 'questionmark', 'the', 'ic', 'has', 'them', 'exclamationpoint', 'check', 'out', 'three', 'key', 'positions', 'on', 'our', 'new', 'blog', 'post', 'and', 'get', 'your', 'career', 'in', 'high', 'gea']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['rt']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'save', 'big', 'with', 'our', 'blackfriday', 'deals', 'gt']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'iraq', 'looks', 'to', 'sell', 'gas', 'to', 'kuwait', 'to', 'reduce', 'flaring', 'and', 'cover', 'last', 'gulf', 'war', 'reparations', 'but', 'negotiations', 'have', 'stalled', 'on', 'q']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'price', 'price', 'and', 'price', 'number', 'one', 'all', 'patterns', 'volume', 'moving', 'averages', 'oscillators', 'are', 'tools', 'to', 'help', 'us', 'with', 'price']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['motorists', 'set', 'to', 'pay', 'highest', 'year', 'end', 'gasoline', 'pump', 'prices', 'in', 'years', 'says', 'aaa']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['data', 'deluge', 'today', 'the', 'energy', 'market', 'saw', 'weekly', 'u', 's', 'supply', 'data', 'on', 'crude', 'oil', 'and', 'natural', 'gas', 'baker', 'hughes', 'also', 're']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['baker', 'hughes', 'reports', 'a', 'rise', 'in', 'the', 'weekly', 'u', 's', 'oil', 'rig', 'count']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['eia', 'reports', 'a', 'decline', 'in', 'u', 's', 'natural', 'gas', 'supply', 'for', 'a', 'second', 'week', 'in', 'a', 'row']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['oil', 'holds', 'on', 'to', 'gains', 'as', 'eia', 'reports', 'a', 'weekly', 'decline', 'in', 'u', 's', 'crude', 'supply']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['oil', 'prices', 'up', 'in', 'electronic', 'trade', 'as', 'api', 'data', 'reportedly', 'shows', 'a', 'big', 'weekly', 'drop', 'in', 'u', 's', 'crude', 'supplies']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['u', 's', 'crude', 'output', 'climbed', 'to', 'highest', 'october', 'level', 'in', 'years', 'says', 'oott']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['opec', 'will', 'meet', 'nov', 'to', 'decide', 'the', 'fate', 'of', 'its', 'crude', 'oil', 'output', 'cut', 'pact', 'here', 's', 'what', 'analysts', 'think', 'will', 'happen']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['baker', 'hughes', 'reports', 'no', 'change', 'to', 'weekly', 'u', 's', 'oil', 'rig', 'count', 'oott']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['isda', 'rules', 'that', 'pdvsa', 'amp', 'venezuela', 'defaulted', 'on', 'debts', 'there', 'is', 'a', 'real', 'risk', 'that', 'this', 'will', 'lead', 'to', 'a', 'dramatic', 'drop']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['eia', 'reports', 'first', 'weekly', 'fall', 'in', 'u', 's', 'natural', 'gas', 'supply', 'since', 'march']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['oil', 'prices', 'settled', 'lower', 'with', 'u', 's', 'crude', 'output', 'at', 'a', 'record', 'weekly', 'level', 'based', 'on', 'eia', 'data', 'going', 'back', 'to']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['first', 'loss', 'in', 'three', 'sessions', 'for', 'gold', 'prices']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['oil', 'extends', 'losses', 'as', 'eia', 'reports', 'a', 'second', 'straight', 'weekly', 'rise', 'in', 'u', 's', 'crude', 'supplies']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['api', 'data', 'show', 'an', 'unexpected', 'jump', 'in', 'u', 's', 'crude', 'supplies', 'sources', 'say', 'oott']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['lowest', 'price', 'level', 'in', 'over', 'a', 'week', 'for', 'wti', 'crude', 'oil', 'as', 'iea', 'cuts', 'global', 'demand', 'forecast']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'what', 'if', 'i', 'went', 'to', 'the', 'cfpb', 'with', 'bagels', 'and', 'was', 'like', 'i', 'am', 'your', 'new', 'king', 'follow', 'me']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['does', 'dc', 'actually', 'have', 'the', 'technical', 'chops', 'to', 'regulate', 'it', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['bitcoin', 'has', 'a', 'very', 'jose', 'canseco', 's', 'rookie', 'card', 'can', 'only', 'rise', 'in', 'value', 'feel']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['you', 're', 'a', 'member', 'of', 'a', 'breakbeat', 'crew', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['a', 'tremendous', 'podcast', 'a', 'true', 'pleasure', 'thanks', 'for', 'writing', 'about', 'it', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'data', 'says', 'that', 's', 'the', 'right', 'call', 'in', 'a', 'related', 'poll', 'of', 'americans', 'cited', 'tasty', 'fowl', 'as', 'their', 'most', 'pressing', 'concern']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['economics', 'reporters', 'americans', 'don', 't', 'care', 'right', 'now', 'go', 'cook', 'your', 'turkey']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'like', 'it']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['succinct']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'last', 'week', 'propublica', 'bought', 'dozens', 'of', 'rental', 'housing', 'ads', 'on', 'facebook', 'but', 'asked', 'that', 'they', 'not', 'be', 'shown', 'to', 'certain', 'categor']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['you', 're', 'right', 'i', 'm', 'going', 'to', 'sell', 'ico', 'options', 'on', 'a', 'bitcoin', 'hat', 'futures', 'trading', 'platform', 'it', 's', 'all', 'about', 'the', 'platform']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'should', 'sell', 'bitcoin', 'hats']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'wapo', 'just', 'posted', 'job', 'announcement', 'seeking', 'reporters', 'for', 'two', 'new', 'foreign', 'bureaus', 'hong', 'kong', 'and', 'rome', 'dream', 'jobs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['great', 'point', 'i', 'made', 'a', 'similar', 'one', 'here']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['for', 'me', 'the', 'big', 'question', 'mark', 'is', 'credit', 'i', 've', 'been', 'eyeing', 'the', 'c', 'amp', 'i', 'lending', 'numbers', 'which', 'don', 't', 'look', 'great']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['go', 'on', 'what', 'are', 'you', 'thinking', 'for', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['that', 's', 'a', 'great', 'detail', 'thanks', 'for', 'sharing', 'the', 'privacy', 'thing', 'is', 'really', 'impor']]",,,"[19, 46, 7]"
"[['rt', 'congress', 'is', 'right', 'to', 'clamp', 'down', 'on', 'chinese', 'investment', 'in', 'us', 'tech', 'this', 'is', 'about', 'our', 'national', 'security', 'not', 'making', 'simply']]",,,"[19, 44, 9]"
"[['dunno', 'about', 'the', 'century', 'bond', 'but', 'terming', 'it', 'out', 'is', 'obviously', 'the', 'right', 'decision']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['she', 'often', 'gave', 'herself', 'good', 'advice', 'though', 'she', 'very', 'seldom', 'followed', 'it']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'accused', 'congressman', 'conyers', 'is', 'an', 'icon', 'in', 'our', 'country', 'mtp']]",2596.5025,2596.5025,"[10, 1, 6]"
"[['golfing', 'questionmark', 'questionmark', 'questionmark']]",2596.5025,2594.53,"[8, 49, 42]"
"[['what', 'a', 'crock', 'of', 'shit']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['time', 'magazine', 'called', 'to', 'say', 'that', 'i', 'was', 'probably', 'going', 'to', 'be', 'named', 'man', 'person', 'of', 'the', 'year', 'like', 'last', 'year', 'but', 'i']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['because', 'i', 'm', 'good', 'enough', 'i', 'm', 'smart', 'enough', 'and', 'doggone', 'it', 'i', 'like', 'to', 'hug', 'people']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'congratulations', 'to', 'for', 'being', 'elected', 'president', 'of', 'zimbabwe']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['qb', 'wins']]",2596.5025,2596.5025,"[10, 7, 23]"
[['proudly']],2594.53,2594.53,"[8, 22, 26]"
"[['sea', 'kelp']]",2594.53,2594.53,"[8, 11, 2]"
"[['militant', 'snowflakes']]",2594.53,2594.53,"[7, 42, 58]"
"[['menacing', 'toy', 'maker']]",2594.53,2592.28,"[7, 26, 3]"
"[['you', 'too', 'questionmark', 'questionmark', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['lost', 'another', 'one', 'questionmark', 'damn', 'shame']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['super']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'hundredth', 'billion', 'is', 'the', 'easiest', 'cc']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rich', 'lives', 'matter', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['millennials', 'be', 'like', 'let', 's', 'got', 'to', 'the', 'mall', 'exclamationpoint', 'by', 'robin', 'sparkles']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['remind', 'them', 'the', 'stock', 'market', 'is', 'at', 'all', 'time', 'highs', 'and', 'the', 'economy', 'is', 'growing', 'again']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['same']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['nothing', 'really', 'is', 'these', 'days']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['makes', 'sense', 'we', 'just', 'recently', 'got', 'a', 'car', 'where', 'the', 'key', 'just', 'needs', 'to', 'be', 'in', 'proximity', 'to', 'start', 'it']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['exactly', 'they', 'are', 'for', 'hoarding', 'not', 'spending']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'had', 'no', 'idea', 'guess', 'what', 'they', 'say', 'about', 'learning', 'something', 'new', 'every', 'day', 'is', 'true']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['better', 'than', 'nothing']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'like', 'the', 'fact', 'my', 'old', 'car', 'has', 'an', 'actual', 'key']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['it', 's', 'like', 'no', 'one', 'wants', 'to', 'spend', 'it', 'on', 'pizza', 'anymore']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['gotta', 'keep', 'your', 'car', 'keys', 'in', 'a', 'faraday', 'cage', 'these', 'days']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['if', 'only', 'i', 'could', 'draw', 'this', 'well']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'someone', 'created', 'a', 'mobile', 'cryptocoin', 'mining', 'rig', 'that', 'makes', 'use', 'of', 'numerous', 'subsidized', 'tax', 'funded', 'charging', 'stations', 'here', 'in', 'germ']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['is', 'there', 'euphoria', 'in', 'bitcoin', 'yet', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['what', 'about', 'the', 'rate', 'hikes', 'next', 'year', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['legit', 'investing', 'strategy', 'there']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['maybe', 'the', 'euphoria', 'got', 'redirected']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['good', 'analogy', 'i', 've', 'seen', 'days', 'already', 'that', 'sort', 'of', 'seemed', 'like', 'euphoria']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'market', 'can', 't', 'go', 'down', 'because', 'there', 's', 'no', 'euphoria']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'problem', 'with', 'that', 'guy', 's', 'thesis', 'is', 'that', 'he', 'said', 'cab', 'driver', 'instead', 'of', 'uber', 'driver']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['reasons', 'your', 'cab', 'driver', 'isn', 't', 'giving', 'stock', 'tips', 'he', 's', 'trading', 'bitcoin', 'he', 'doesn', 't', 'speak', 'english']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['because', 'the', 'cab', 'driver', 'isn', 't', 'giving', 'stock', 'tips', 'he', 's', 'in', 'crypto']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['boj', 'gov', 'kuroda', 'global', 'economy', 'continues', 'to', 'recover', 'asia', 's', 'economy', 'will', 'be', 'at', 'core', 'of', 'global', 'growth']]",,,"[6, 9, 11]"
"[['boj', 'gov', 'kuroda', 'developing', 'highly', 'efficient', 'and', 'liquid', 'local', 'currency', 'bond', 'markets', 'in', 'asia', 'is', 'essential']]",,,"[6, 9, 2]"
"[['fed', 's', 'kashkari', 'right', 'now', 'fed', 'does', 'not', 'see', 'signs', 'of', 'an', 'impending', 'correction', 'that', 'will', 'lead', 'to', 'a', 'terrible', 'crisis', 'd']]",,,"[6, 4, 53]"
"[['australia', 'sold', 'aud', 'mln', 'bonds', 'at', 'an', 'average', 'yield', 'of', 'btc']]",,,"[6, 3, 31]"
"[['softbank', 'will', 'offer', 'to', 'buy', 'uber', 'shares', 'at', 'billion', 'valuation', 'below', 'uber', 's', 'current', 'valuation', 'bbg', 'tv']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 's', 'kashkari', 'sees', 'no', 'reason', 'to', 'tap', 'the', 'brakes', 'on', 'the', 'economy', 'no', 'reason', 'to', 'raise', 'rates', 'when', 'inflation', 'continues', 'to', 'run', 'low']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'boj', 'kataoka', 'no', 'need', 'to', 'debate', 'exit', 'strategy', 'now', 'rtrs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['boj', 'board', 'member', 'kataoka', 'no', 'need', 'to', 'think', 'about', 'exit', 'strategy', 'now', 'boj', 'must', 'focus', 'on', 'ways', 'to', 'hit', 'inflation', 'target']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['boj', 'board', 'member', 'kataoka', 'must', 'avoid', 'situation', 'where', 'boj', 'forced', 'to', 'continue', 'current', 'easing', 'for', 'long', 'time', 'thereby', 'hurting', 'financial', 'system']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['boj', 'board', 'member', 'kataoka', 'pushing', 'down', 'year', 'jgb', 'yields', 'below', 'would', 'have', 'much', 'bigger', 'stimulus', 'effect', 'than', 'pu']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['boj', 'board', 'member', 'kataoka', 'boj', 'needs', 'to', 'take', 'additional', 'easing', 'steps', 'as', 'inflation', 'won', 't', 'reach', 'around', 'fiscal', 'sankei']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 's', 'kashkari', 'participates', 'in', 'moderated', 'q', 'amp', 'a', 'in', 'winona', 'minnesota', 'watch', 'live']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['irish', 'foreign', 'minister', 'the', 'last', 'thing', 'we', 'need', 'right', 'now', 'is', 'an', 'election', 'in', 'the', 'middle', 'of', 'brexit', 'talks', 'rtrs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['us', 'senator', 'corker', 'could', 'vote', 'no', 'on', 'tax', 'bill', 'in', 'committee', 'if', 'trigger', 'not', 'done']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['goldman', 'sachs', 'view', 'risks', 'to', 'oil', 'prices', 'as', 'skewed', 'to', 'downside', 'this', 'week', 'as', 'we', 'believe', 'current', 'prices', 'time', 'spreads']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['australian', 'anz', 'roy', 'morgan', 'consumer', 'confidence', 'index', 'nov', 'prev']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['us', 'republican', 'senator', 'johnson', 'will', 'vote', 'against', 'tax', 'bill', 'in', 'budget', 'committee', 'on', 'tuesday', 'unless', 'concerns', 'he', 'has', 'are', 'resolved', 'rtrs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 's', 'powell', 'fed', 'expects', 'interest', 'rates', 'to', 'rise', 'somewhat', 'further', 'uncertainty', 'requires', 'fed', 'policy', 'to', 'stay', 'flexi']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 's', 'powell', 'do', 'all', 'in', 'my', 'power', 'to', 'defend', 'twin', 'fed', 'goals', 'of', 'maximum', 'employment', 'price', 'stability', 'banking', 'system']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fed', 's', 'powell', 'pledges', 'to', 'respond', 'decisively', 'to', 'any', 'new', 'economic', 'threats', 'cites', 'need', 'to', 'retain', 'flexibility', 'in', 'set']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rate', 'increase', 'by', 'eliminating', 'the', 'deduction', 'for', 'most', 'state', 'and', 'local', 'taxes', 'an', 'individual', 'making', 'a', 'yearly']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['don', 't', 'often', 'but', 'did', 'last', 'night', 'was', 'fine', 'i', 'think', 'they', 'can', 'be', 'as', 'bad', 'for', 'small', 'restaurants', 'as', 'phone', 'o']]",,,"[16, 59, 10]"
[['wow']],,,"[15, 45, 6]"
"[['low', 'rate', 'economic', 'have', 'low', 'owner', 'occupier', 'rates', 'questionmark', 'if', 'you', 'want', 'high', 'ownership', 'raise', 'rates', 'or', 'regulate']]",,,"[15, 38, 4]"
[['fine']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'this', 'is', 'such', 'a', 'great', 'idea', 'ensuring', 'women', 'amp', 'children', 'in', 'refuges', 'have', 'gifts', 'this', 'christmas', 'please', 'support', 'it', 'if', 'you', 'c']]",2587.55714286,2587.77142857,"[13, 30, 0]"
